pre,post,n
864691136067602328,864691134965415455,2
864691135503501749,864691134965415455,4
864691135519632266,864691134965415455,1
864691135730147257,864691134965415455,1
864691136313301565,864691134965415455,1
864691135472987442,864691134965415455,1
864691136617291995,864691134965415455,1
864691135405123566,864691134988946810,1
864691135740692843,864691134965612319,1
864691135856044590,864691134942077795,1
864691135572296229,864691134947959548,1
864691136675971207,864691134940836963,1
864691135083904503,864691134966852383,1
864691135732877972,864691134965415455,5
864691135618694543,864691134965694495,1
864691136208995772,864691134965415455,1
864691135876935251,864691134965415455,5
864691135213925504,864691134949087228,1
864691136992612757,864691134965415455,2
864691135837587603,864691134965415455,2
864691135573434093,864691134965597471,1
864691135696917146,864691134948297980,1
864691135756311245,864691134965296415,1
864691135493215071,864691134965735199,1
864691137056421238,864691134949519612,1
864691135273270545,864691134948244732,1
864691136273902782,864691134964690207,1
864691136194733800,864691134949221372,1
864691135646147567,864691134947423740,1
864691135939661313,864691134940950883,1
864691135405480430,864691134949519612,1
864691135498553619,864691134965735199,1
864691135755810770,864691134947962620,1
864691135059066267,864691134942077795,1
864691135718646577,864691134942077795,2
864691135480182982,864691134949087228,1
864691135082003959,864691134965415455,6
864691136390718736,864691134965428255,1
864691135695042751,864691134964430879,1
864691135927277582,864691134948373756,1
864691135105971789,864691134940906339,1
864691136524134033,864691134965403167,1
864691135610276615,864691134965364255,1
864691135619865231,864691134949368316,1
864691136109886904,864691134940950883,1
864691135135075744,864691134948367100,1
864691135405733870,864691134966710559,1
864691135304502183,864691134965415455,1
864691135997658314,864691134965415455,3
864691135163372333,864691134965415455,1
864691135888841097,864691134965415455,1
864691135586202232,864691134965415455,1
864691135382590938,864691134966051871,2
864691135511861968,864691134940836963,1
864691136437239966,864691134940809315,1
864691136297193243,864691134965415455,1
864691135865689052,864691134965415455,3
864691135938474037,864691134965415455,1
864691136926414666,864691134965415455,1
864691136451879423,864691134965415455,1
864691135927648212,864691134965415455,1
864691136524134033,864691134948352764,1
864691135785079603,864691134966263839,1
864691135937286404,864691134988881274,1
864691135655013826,864691134940869731,1
864691135684321522,864691134965694495,1
864691135565343831,864691134942221411,1
864691136034487483,864691134964469535,1
864691135856792110,864691134965415455,2
864691135539085682,864691134965415455,1
864691136425528879,864691134965415455,4
864691136110206904,864691134965415455,1
864691135386630485,864691134965415455,1
864691135213708928,864691134965415455,1
864691135639910459,864691134965415455,2
864691136420790167,864691134965415455,1
864691135586487932,864691134965415455,1
864691135428676144,864691134965415455,1
864691136194898902,864691134965415455,1
864691135777167456,864691134965415455,1
864691136311736125,864691134965415455,3
864691135866606469,864691134965415455,1
864691136482885420,864691134965415455,2
864691135776625504,864691134965415455,1
864691136092270004,864691134965415455,2
864691136390391423,864691134965415455,1
864691135446065810,864691134965415455,1
864691135765105206,864691134965415455,1
864691135544396072,864691134965415455,1
864691135866519004,864691134965415455,1
864691137055724150,864691134964455967,1
864691135013934230,864691134965415455,1
864691135739627156,864691134965415455,1
864691136236910351,864691134965415455,2
864691136298115099,864691134965415455,1
864691136124603174,864691134965415455,1
864691136444706179,864691134965415455,1
864691135867527958,864691134965415455,1
864691136672809095,864691134950034684,6
864691136672809095,864691134947962620,2
864691135994947754,864691134965415455,1
864691135784685619,864691134965415455,1
864691136266756340,864691134965415455,1
864691135410077897,864691134965415455,1
864691136390072439,864691134965415455,1
864691135858491438,864691134949368316,1
864691135294719158,864691134940726115,3
864691135853297863,864691134966710559,3
864691135954480163,864691134948352764,1
864691135500022291,864691134948352764,1
864691135975633475,864691134965263647,1
864691135975633475,864691134965848351,1
864691136195209686,864691134949221372,1
864691135212863360,864691134948263420,1
864691135754698701,864691134942221411,1
864691135277615589,864691134966791711,1
864691137199914561,864691134949368316,1
864691135658697602,864691134965343775,1
864691136967873230,864691134966852383,1
864691136391023120,864691134940739171,1
864691135474086450,864691134947959548,2
864691135279936161,864691134949368316,1
864691136137655165,864691134965359391,1
864691135737763716,864691134964733983,1
864691136021592568,864691134965296415,2
864691135214643256,864691134948423676,1
864691136390566783,864691134948272636,1
864691136486987026,864691134940970339,1
864691135884875888,864691134966791711,1
864691136266509812,864691134964790815,1
864691136266509812,864691134964823071,2
864691135658896514,864691134964733983,1
864691135952122147,864691134965415455,1
864691135996024234,864691134964430879,1
864691135645533167,864691134941168227,1
864691136578527252,864691134965343775,1
864691136004885706,864691134948263420,1
864691135567950828,864691134965415455,1
864691135305559463,864691134965328671,1
864691135162736173,864691134965190687,1
864691135277466597,864691134949221372,1
864691135725838763,864691134965184031,1
864691135731505081,864691134965415455,1
864691136011686574,864691134950034684,1
864691134989356922,864691134948423676,1
864691136524014993,864691134940726115,1
864691136108656089,864691134966710559,1
864691136436941982,864691134966710559,1
864691135135655193,864691134966710559,1
864691135939612420,864691134966710559,1
864691135409504457,864691134966263839,2
864691135213898112,864691134949774844,1
864691135014250902,864691134940836963,1
864691136266509812,864691134940726115,1
864691136266509812,864691134949219324,1
864691136266509812,864691134948263420,2
864691136266509812,864691134947962620,1
864691136665155294,864691134964469535,1
864691136021261816,864691134950034684,1
864691136389699088,864691134941168227,1
864691135294045964,864691134988453754,1
864691135343784625,864691134940809315,1
864691135639183163,864691134965291295,1
864691136619344859,864691134988902778,1
864691136912656625,864691134940963171,1
864691134887538426,864691134948352764,1
864691135616591051,864691134948352764,1
864691135157210468,864691134948352764,1
864691135582886253,864691134948352764,1
864691135281227425,864691134966710559,1
864691135701163643,864691134947962620,1
864691135994158785,864691134949519612,1
864691135405606126,864691134948352764,1
864691135405606126,864691134950034684,1
864691135592837899,864691134940739171,1
864691135475797568,864691134940781411,1
864691136967873230,864691134965196575,1
864691135852813511,864691134965403167,1
864691135566973015,864691134949221372,1
864691135760512078,864691134966178335,1
864691135660955888,864691134948421372,1
864691136120952088,864691134965735199,1
864691135082644471,864691134964733983,1
864691136391107711,864691134965263647,1
864691135480592838,864691134940964963,2
864691135778465376,864691134964430879,1
864691135346954143,864691134949221372,2
864691135060992155,864691134949519612,1
864691135480592838,864691134988437370,1
864691135480592838,864691134966051871,1
864691135209292921,864691134988437370,1
864691136484207404,864691134965597471,2
864691135183354370,864691134966051871,1
864691135839577235,864691134949368316,3
864691135474312754,864691134988902778,2
864691135395410677,864691134940757347,3
864691135274647269,864691134965184287,1
864691135842160611,864691134947985148,1
864691135884457840,864691134947985148,1
864691135851743431,864691134947985148,1
864691135954813448,864691134947985148,2
864691135684236274,864691134947985148,1
864691134940958563,864691134965328671,1
864691135946527780,864691134966852383,1
864691136066504088,864691134940739171,1
864691135568286700,864691134948659708,1
864691136673740167,864691134965848351,1
864691135343606449,864691134950034684,1
864691135997140906,864691134950034684,6
864691135807487005,864691134949221372,1
864691135417830330,864691134949087228,1
864691135501772354,864691134947793916,1
864691135215459640,864691134964447775,1
864691136026382905,864691134950034684,1
864691135778568800,864691134940946787,1
864691135084038647,864691134949221372,1
864691135701418619,864691134966178335,1
864691135503681717,864691134942221411,2
864691135503681717,864691134948263420,1
864691135456783722,864691134940726115,3
864691136032650939,864691134949221372,1
864691135210446457,864691134964469535,1
864691136619341709,864691134949774844,1
864691135502774109,864691134947936508,1
864691135573239021,864691134964733983,1
864691135939776309,864691134949219324,1
864691136309998170,864691134965634591,1
864691136276452621,864691134965184031,1
864691136268234228,864691134949368316,1
864691136268234228,864691134964455967,1
864691135215450936,864691134965296415,1
864691135810849740,864691134941168227,1
864691135442839112,864691134947423740,1
864691136619180685,864691134940950883,1
864691135776394925,864691134940950883,1
864691135060772763,864691134949519612,6
864691135342585541,864691134948352764,1
864691136134904715,864691134965359391,1
864691135853297863,864691134949221372,2
864691135123566631,864691134947985148,1
864691136912656625,864691134966852383,1
864691136602639569,864691134966710559,1
864691135119923677,864691134965328671,1
864691135687884000,864691134941168227,1
864691137020666990,864691134988946810,1
864691136237708092,864691134964447775,1
864691135807487005,864691134940757347,1
864691135920776624,864691134949519612,1
864691135493071079,864691134949519612,1
864691135447686996,864691134948423676,1
864691135562798817,864691134948377340,1
864691135503681717,864691134948244732,3
864691135701678370,864691134965296415,1
864691135739058564,864691134966051871,1
864691135953712419,864691134940872035,1
864691135732440505,864691134940836963,1
864691135502774109,864691134947962620,1
864691135210446457,864691134940739171,1
864691135502774109,864691134966051871,2
864691135774518523,864691134948352764,1
864691135785958340,864691134965196575,1
864691136381089237,864691134949737468,1
864691136487134738,864691134964447775,1
864691137019839854,864691134965196575,1
864691135939755777,864691134942077795,1
864691135802360162,864691134949368316,1
864691135157194596,864691134966263839,1
864691135739896724,864691134947959548,1
864691135462759998,864691134947985148,1
864691136090479159,864691134947985148,1
864691135339003622,864691134947985148,1
864691136275309502,864691134949519612,3
864691135477418920,864691134988902778,1
864691135291757238,864691134988902778,1
864691135571421221,864691134964823071,1
864691135501772354,864691134940963171,1
864691136026382905,864691134948352764,1
864691135717528346,864691134949368316,2
864691136135526027,864691134965634591,1
864691135611235079,864691134947962620,1
864691135658703234,864691134949219324,1
864691135502774109,864691134964469535,1
864691135502774109,864691134948352764,1
864691136483146796,864691134942221411,1
864691136556839074,864691134965634591,1
864691135478401448,864691134966051871,1
864691135135181984,864691134948373756,1
864691135492665959,864691134949519612,2
864691135274647269,864691134940963171,1
864691136672637831,864691134940950883,1
864691136126388774,864691134966051871,1
864691136144401204,864691134940950883,1
864691134885801722,864691134964430879,1
864691135885705840,864691134966263839,1
864691135577202181,864691134948287228,2
864691136020609784,864691134988437370,2
864691136274933950,864691134949368316,2
864691136437409438,864691134948659708,1
864691136238737935,864691134965403167,1
864691135469446482,864691134948659708,1
864691135455819114,864691134965328671,1
864691135477839784,864691134966263839,1
864691136602756305,864691134966263839,1
864691135947826529,864691134966263839,1
864691135995019434,864691134965415455,1
864691135596065323,864691134966263839,4
864691135495542672,864691134966263839,1
864691136725854973,864691134966263839,1
864691134920045834,864691134940726115,1
864691135336669673,864691134965735199,1
864691135616654697,864691134940963171,1
864691135373963849,864691134965184287,1
864691135891796617,864691134988902778,4
864691135784914483,864691134949221372,1
864691135858491438,864691134947959548,1
864691136021592568,864691134940946787,1
864691135562798817,864691134965597471,1
864691135646465775,864691134964823071,1
864691135615103179,864691134964430879,1
864691135118484957,864691134948659708,1
864691135367820793,864691134948659708,1
864691135210908608,864691134948659708,1
864691135492348255,864691134948659708,1
864691135865697500,864691134948659708,1
864691135774230523,864691134948659708,1
864691135114272665,864691134948659708,3
864691135133598624,864691134966263839,1
864691135210446457,864691134947936508,1
864691136026380601,864691134947962620,1
864691135119800285,864691134949219324,1
864691135369327097,864691134948244732,1
864691135256702383,864691134948272636,1
864691136488570386,864691134966263839,1
864691135858491438,864691134948373756,1
864691135572271141,864691134947959548,1
864691135562798817,864691134940726115,1
864691136176301830,864691134966178335,1
864691135640911931,864691134966263839,1
864691135279620001,864691134966263839,1
864691135430927920,864691134948373756,1
864691135385000666,864691134966263839,1
864691135478401448,864691134948423676,1
864691135937402884,864691134965694495,2
864691136056800728,864691134948373756,1
864691135777623648,864691134947423740,1
864691135210446457,864691134964823071,1
864691135215331896,864691134964469535,1
864691135323181212,864691134965735199,4
864691135528255940,864691134988902778,1
864691135527713115,864691134988902778,1
864691136451990015,864691134966263839,1
864691135235196249,864691134947423740,1
864691136052101363,864691134966263839,1
864691136240071996,864691134966263839,1
864691135208707193,864691134966263839,1
864691135119800285,864691134964823071,1
864691135763549238,864691134966263839,1
864691135885513584,864691134965403167,1
864691135701295483,864691134966263839,1
864691136297586459,864691134966263839,1
864691136437484702,864691134964733983,1
864691135727993151,864691134964790815,1
864691135456783722,864691134949219324,1
864691135777623648,864691134965597471,1
864691135686521271,864691134947423740,1
864691136011898019,864691134940726115,1
864691135367994873,864691134988902778,1
864691136137060491,864691134988902778,1
864691135258655151,864691134988902778,1
864691135119877085,864691134988902778,1
864691134886288890,864691134988902778,1
864691135809842973,864691134940739171,1
864691135528085851,864691134965735199,1
864691135235196249,864691134949519612,1
864691135615421899,864691134947936508,1
864691136975144988,864691134947936508,1
864691136106240643,864691134948659708,1
864691136990824341,864691134948659708,1
864691136065309336,864691134948659708,1
864691136101534069,864691134948659708,1
864691135948418596,864691134947793916,1
864691136005830090,864691134947959548,2
864691136923004900,864691134965634591,1
864691135700908411,864691134947959548,1
864691135939329537,864691134947959548,1
864691136052127731,864691134988881274,1
864691136110005176,864691134947959548,1
864691135639901243,864691134947959548,1
864691134942221411,864691134942221411,19
864691136273638157,864691134942221411,1
864691135955361800,864691134942221411,1
864691136011916451,864691134942221411,1
864691135463242909,864691134942221411,1
864691135586040444,864691134948367100,1
864691135490636090,864691134966710559,1
864691135785040691,864691134940726115,1
864691135164408365,864691134964823071,1
864691135546395432,864691134965184287,1
864691135235196249,864691134949221372,1
864691135571508102,864691134947936508,1
864691136445763203,864691134940946787,1
864691136380816597,864691134940872035,1
864691136010062254,864691134966852383,1
864691135725212075,864691134948659708,1
864691136052115443,864691134947793916,1
864691136965986254,864691134940781411,1
864691135305488551,864691134942221411,1
864691135491665639,864691134942221411,1
864691135940375974,864691134942221411,1
864691136086824300,864691134948659708,1
864691136116942756,864691134947959548,1
864691136144631860,864691134940726115,1
864691135700262690,864691134947959548,1
864691134885471994,864691134942221411,1
864691135951994403,864691134942221411,1
864691135492706919,864691134942221411,1
864691135429597232,864691134942221411,1
864691135503163202,864691134942221411,1
864691134948605180,864691134942221411,2
864691135336113129,864691134942221411,1
864691135511621385,864691134942221411,3
864691135943566964,864691134942221411,1
864691135065006660,864691134942221411,1
864691135293586956,864691134942221411,1
864691135472976434,864691134942221411,1
864691136333746099,864691134942221411,2
864691135274971621,864691134942221411,1
864691136116186788,864691134942221411,1
864691136274470590,864691134942221411,1
864691136522021521,864691134942221411,3
864691135947120993,864691134942221411,1
864691135843118051,864691134942221411,1
864691135489836346,864691134942221411,4
864691135463820445,864691134942221411,1
864691135837783187,864691134942221411,2
864691135800968034,864691134942221411,1
864691135133921184,864691134942221411,1
864691135990802944,864691134942221411,3
864691136539230114,864691134942221411,1
864691135572530981,864691134947959548,1
864691135356765903,864691134942221411,1
864691136119531288,864691134988437370,1
864691136109918648,864691134947962620,1
864691135114345113,864691134948421372,2
864691134942221411,864691134965612319,1
864691135345567391,864691134942221411,1
864691135100922912,864691134942221411,1
864691135538905970,864691134942221411,1
864691135366936825,864691134942221411,1
864691135988025347,864691134942221411,1
864691135777026221,864691134942221411,2
864691135503116213,864691134942221411,1
864691135583352941,864691134942221411,1
864691135495162512,864691134942221411,1
864691135801088610,864691134942221411,2
864691135117801437,864691134942221411,1
864691135561358817,864691134942221411,1
864691135945234378,864691134942221411,1
864691135618925455,864691134949737468,2
864691135123805735,864691134942221411,1
864691135502289474,864691134942221411,1
864691135462406813,864691134942221411,1
864691136487877394,864691134942221411,1
864691135118137309,864691134942221411,1
864691135784997939,864691134942221411,1
864691135491043047,864691134942221411,1
864691136144522804,864691134942221411,1
864691136534303906,864691134942221411,1
864691135740865684,864691134942221411,1
864691135472985650,864691134942221411,1
864691136011850926,864691134942221411,2
864691135778668973,864691134942221411,1
864691135502836829,864691134942221411,4
864691135873841038,864691134942221411,1
864691135807697693,864691134942221411,1
864691135969887589,864691134942221411,1
864691136577957908,864691134942221411,1
864691135373995720,864691134942221411,1
864691136743219548,864691134940726115,4
864691136391832447,864691134965291295,1
864691135616106601,864691134947793916,1
864691135616106601,864691134965190687,1
864691136389808400,864691134940964963,1
864691135619976335,864691134940964963,1
864691136123993382,864691134949219324,1
864691135885221488,864691134940964963,1
864691135495171472,864691134942221411,1
864691135430204720,864691134942221411,1
864691135937586997,864691134942221411,1
864691136090610487,864691134942221411,1
864691135919901616,864691134942221411,1
864691136743219548,864691134949519612,1
864691135067327812,864691134948423676,1
864691135817817167,864691134948423676,1
864691135404144110,864691134940964963,1
864691136118438168,864691134940964963,1
864691135343506885,864691134965735199,1
864691135886345072,864691134940836963,1
864691136196458454,864691134965735199,1
864691135762109238,864691134940964963,1
864691135491084519,864691134940964963,1
864691134966306591,864691134940964963,1
864691135082003959,864691134940964963,2
864691135755934162,864691134940964963,1
864691136905941426,864691134965735199,2
864691137020883054,864691134940964963,1
864691135415989178,864691134940964963,1
864691135066018884,864691134940964963,1
864691134947861500,864691134940964963,1
864691136008448940,864691134940964963,1
864691135464337989,864691134940964963,1
864691135843355363,864691134965328671,1
864691136237613583,864691134940964963,1
864691135468854156,864691134940964963,1
864691135463126590,864691134940964963,1
864691136591406754,864691134940964963,1
864691135725475243,864691134940964963,1
864691136025093689,864691134940964963,3
864691135573326317,864691134966852383,2
864691135596065323,864691134949368316,1
864691136543676066,864691134940964963,1
864691136134718091,864691134940964963,2
864691135694014911,864691134940964963,2
864691136489786898,864691134940836963,1
864691135990802944,864691134948244732,1
864691135496498320,864691134949519612,1
864691135496498320,864691134947962620,2
864691135447698772,864691134940964963,1
864691135405713902,864691134940964963,1
864691135864079486,864691134940964963,1
864691135346603423,864691134940964963,1
864691136195783912,864691134940964963,1
864691135570243974,864691134940964963,1
864691135778425789,864691134947962620,1
864691135519404682,864691134947962620,1
864691136485089068,864691134965175071,1
864691136022280696,864691134949087228,1
864691135573326317,864691134964469535,1
864691135367436537,864691134988437370,1
864691135577855006,864691134940946787,1
864691135878804563,864691134965735199,1
864691135368022009,864691134964469535,2
864691135989115648,864691134965428255,1
864691135275586021,864691134950034684,1
864691135338724582,864691134950034684,1
864691135478401448,864691134949221372,1
864691135234402137,864691134950034684,1
864691135361216088,864691134950034684,4
864691136925196004,864691134949737468,1
864691136090814775,864691134947959548,1
864691136090814775,864691134948263420,2
864691135015238646,864691134950034684,1
864691135838494867,864691134947962620,1
864691135969504869,864691134948352764,1
864691136195170280,864691134948421372,1
864691135367679481,864691134947959548,1
864691136287662531,864691134964733983,1
864691135082420215,864691134949774844,1
864691136992615573,864691134948367100,1
864691135497904147,864691134948244732,2
864691135184294658,864691134965735199,1
864691135013300470,864691134965263647,1
864691136380916949,864691134949368316,1
864691135502515037,864691134950034684,1
864691135382925035,864691134950034684,1
864691135357012687,864691134950034684,1
864691136967789006,864691134950034684,2
864691135809468108,864691134950034684,1
864691135572712173,864691134950034684,1
864691136137152395,864691134950034684,2
864691135518792842,864691134950034684,1
864691135693708991,864691134965263647,1
864691135739047812,864691134949368316,1
864691136489874194,864691134964447775,1
864691135410116041,864691134950034684,1
864691136313770045,864691134950034684,1
864691136489712914,864691134950034684,2
864691135971527781,864691134950034684,1
864691135743079019,864691134950034684,1
864691136010736300,864691134950034684,1
864691135877262163,864691134950034684,1
864691136436383902,864691134950034684,1
864691135611702023,864691134947962620,1
864691136578016020,864691134950034684,1
864691136040939262,864691134950034684,1
864691136009883054,864691134940739171,1
864691135273544465,864691134965634591,1
864691136024421945,864691134965230879,1
864691135811503564,864691134949219324,1
864691135503584693,864691134964733983,1
864691135640089659,864691134940757347,1
864691135700648226,864691134940964963,1
864691135782495568,864691134949219324,1
864691135782495568,864691134964790815,1
864691136912964081,864691134947423740,1
864691136194699852,864691134940970339,1
864691135577320709,864691134965230879,1
864691135271970725,864691134948373756,1
864691135954431779,864691134950034684,1
864691135595899947,864691134965230879,1
864691135573450789,864691134948421372,1
864691136524057489,864691134948421372,1
864691135468715916,864691134948421372,1
864691135562075617,864691134950034684,1
864691135573421861,864691134965328671,2
864691135429624368,864691134965402143,1
864691135307451718,864691134948297980,1
864691134965213983,864691134949368316,1
864691136489874194,864691134964823071,1
864691135927655124,864691134966051871,1
864691135476584512,864691134940872035,1
864691135545283112,864691134948421372,1
864691135852328391,864691134940950883,1
864691135749853225,864691134964690207,1
864691136145176628,864691134947936508,1
864691135841705187,864691134949774844,1
864691135395957493,864691134940872035,1
864691135410186441,864691134949737468,1
864691135468538962,864691134964790815,1
864691135618301801,864691134964469535,1
864691135271970725,864691134942077795,1
864691134964754719,864691134965190687,1
864691135610739719,864691134940970339,1
864691135702887291,864691134949368316,1
864691135785743556,864691134964823071,1
864691135761069902,864691134965428255,1
864691135336766185,864691134965428255,1
864691135762845238,864691134949774844,2
864691135135087520,864691134949221372,1
864691135777192800,864691134965848351,1
864691136041679702,864691134940964963,1
864691135699293986,864691134948421372,1
864691135772494843,864691134948421372,1
864691135430204720,864691134948421372,1
864691135889283465,864691134947959548,1
864691135838600339,864691134949774844,1
864691136617130971,864691134947793916,1
864691136007128778,864691134947423740,1
864691135997140906,864691134965735199,1
864691135350976727,864691134965735199,1
864691136026007609,864691134949519612,1
864691136445249923,864691134988881274,1
864691134989461882,864691134965343775,1
864691136110362296,864691134948421372,3
864691135685373938,864691134948421372,1
864691134948605180,864691134948421372,1
864691135742664043,864691134948352764,1
864691135741843348,864691134948373756,1
864691136991947413,864691134942221411,2
864691135889044873,864691134948421372,1
864691135776596576,864691134948421372,1
864691135737758084,864691134948421372,1
864691135949112417,864691134966710559,1
864691135891968137,864691134949737468,1
864691136009428396,864691134948421372,1
864691136275309502,864691134947423740,1
864691135777166176,864691134948421372,1
864691135616070347,864691134965428255,1
864691135778777952,864691134940726115,2
864691135067645764,864691134940726115,1
864691135891579017,864691134965328671,1
864691135892056457,864691134948373756,1
864691136120642584,864691134947793916,1
864691135504081474,864691134948421372,1
864691136334291891,864691134965190687,1
864691135469234060,864691134948659708,1
864691135743185771,864691134950034684,1
864691135577857797,864691134949087228,1
864691136274280461,864691134965364255,1
864691135948840033,864691134947962620,1
864691135817803599,864691134965428255,1
864691136117096612,864691134948421372,2
864691134940246115,864691134948421372,1
864691135659637122,864691134948421372,1
864691136453085695,864691134948421372,1
864691135155853412,864691134949774844,1
864691135920776624,864691134949221372,1
864691135342233285,864691134949087228,2
864691137197256257,864691134966178335,2
864691135447956626,864691134966263839,1
864691135342876081,864691134949219324,1
864691136032698299,864691134988437370,1
864691136175563526,864691134942077795,1
864691135583458925,864691134964469535,1
864691135234633049,864691134965296415,1
864691135997140906,864691134947962620,1
864691135848300382,864691134948224764,2
864691136483460140,864691134940726115,1
864691136011738542,864691134965694495,1
864691135970600293,864691134988902778,1
864691136925261284,864691134940950883,1
864691135616591051,864691134964469535,1
864691135655414466,864691134949774844,2
864691135742071403,864691134947793916,1
864691136991202453,864691134940836963,1
864691135891966345,864691134964469535,1
864691135280860833,864691134988902778,2
864691135158055012,864691134988902778,2
864691135891898761,864691134949087228,2
864691135990672896,864691134949087228,1
864691136195714518,864691134949087228,1
864691135398955809,864691134949087228,1
864691135988899331,864691134949087228,1
864691135700502818,864691134947985148,1
864691136524177809,864691134965428255,1
864691136311213914,864691134940739171,1
864691136577696532,864691134964790815,1
864691135463750813,864691134949219324,1
864691135865517276,864691134948421372,1
864691135476335016,864691134948421372,1
864691135366936825,864691134948421372,1
864691135755651538,864691134948421372,1
864691135462764701,864691134965612319,1
864691136138866557,864691134947793916,1
864691135618557801,864691134965403167,1
864691135817179983,864691134988902778,1
864691135492871783,864691134949087228,1
864691135385126379,864691134949087228,1
864691135774221643,864691134949087228,1
864691135384950234,864691134949087228,1
864691136524441489,864691134949519612,1
864691135849078622,864691134965184287,1
864691137199706689,864691134948244732,1
864691135360434247,864691134947985148,1
864691135884882288,864691134947985148,1
864691136741534044,864691134947985148,1
864691135702609275,864691134988902778,2
864691135573326317,864691134947936508,1
864691135361199192,864691134988902778,1
864691135943913332,864691134942077795,1
864691135476566696,864691134965343775,1
864691135860866152,864691134965403167,1
864691135878673491,864691134988902778,1
864691136091765940,864691134964790815,1
864691135498460179,864691134988902778,1
864691135118210269,864691134948278780,1
864691135456842858,864691134950034684,1
864691135777166176,864691134940964963,1
864691135488751162,864691134940964963,1
864691135123287847,864691134940964963,1
864691135971725157,864691134949519612,1
864691135360416327,864691134947985148,1
864691135443018824,864691134948352764,1
864691135593978155,864691134988902778,1
864691135943913332,864691134965428255,1
864691135943913332,864691134988902778,1
864691136990374037,864691134947793916,1
864691135570320620,864691134988902778,1
864691135701764898,864691134949221372,1
864691136296840475,864691134965343775,1
864691136923770852,864691134965343775,1
864691135869457430,864691134949221372,1
864691136524177809,864691134947423740,1
864691135355461583,864691134947423740,1
864691135271730597,864691134947962620,1
864691136119701272,864691134988902778,1
864691135937915652,864691134949774844,1
864691135743196523,864691134965328671,1
864691136065773976,864691134965735199,1
864691135164408621,864691134941168227,1
864691135455689578,864691134940946787,1
864691136007281354,864691134966710559,2
864691136578820884,864691134965848351,1
864691135938430980,864691134988881274,2
864691136618876813,864691134965403167,1
864691135858491438,864691134964455967,1
864691136438176414,864691134950034684,1
864691134989745018,864691134948367100,1
864691135858491438,864691134940836963,1
864691136924515300,864691134947962620,1
864691135646705903,864691134964823071,2
864691135994226881,864691134964790815,1
864691134964790815,864691134964790815,1
864691136392806271,864691134966710559,1
864691135719092273,864691134988902778,2
864691136108611033,864691134988902778,1
864691135213059384,864691134965343775,1
864691135685720050,864691134988902778,1
864691135497743635,864691134965343775,1
864691135884359280,864691134942077795,1
864691135014751734,864691134949519612,1
864691135778033853,864691134940964963,1
864691135376111689,864691134964823071,1
864691136238179599,864691134966051871,1
864691136238697487,864691134948423676,1
864691135182254082,864691134942077795,1
864691137054062966,864691134948421372,1
864691136967671502,864691134965694495,1
864691135662000112,864691134966710559,1
864691135615438795,864691134965230879,1
864691135615421899,864691134940726115,1
864691136299127579,864691134966710559,1
864691135938430980,864691134940964963,2
864691135938430980,864691134948263420,1
864691135918739376,864691134966178335,1
864691135577868318,864691134948423676,1
864691135858491438,864691134965428255,1
864691134949774844,864691134940964963,1
864691135407557577,864691134949774844,1
864691135446939476,864691134949774844,2
864691136990850965,864691134949774844,1
864691134885863418,864691134949774844,1
864691135359796568,864691134949774844,1
864691136008439724,864691134949774844,1
864691135013932438,864691134949774844,1
864691135976331843,864691134949774844,2
864691136444628355,864691134949774844,1
864691135590845963,864691134949774844,2
864691136274758669,864691134949774844,1
864691135118756317,864691134949774844,1
864691136672637575,864691134949774844,2
864691135874619534,864691134949774844,1
864691135341654961,864691134949774844,1
864691136108753336,864691134949774844,1
864691135865538437,864691134949774844,1
864691135572385061,864691134949774844,1
864691136741435740,864691134949774844,1
864691137020488558,864691134949774844,1
864691136009473198,864691134949774844,1
864691136090814775,864691134949774844,1
864691135407641545,864691134949774844,1
864691135700261410,864691134949774844,1
864691135975448643,864691134949774844,1
864691136137834877,864691134949774844,1
864691136990970517,864691134949774844,1
864691135349530071,864691134949774844,1
864691135783206736,864691134949774844,1
864691136066253720,864691134949774844,1
864691135292255414,864691134949774844,1
864691136926426442,864691134949774844,1
864691135491039591,864691134949774844,1
864691135498992403,864691134949774844,1
864691135374457288,864691134949774844,1
864691135104551757,864691134949774844,1
864691134941165155,864691134949774844,1
864691136032654267,864691134949774844,1
864691135511546576,864691134949774844,1
864691135568536556,864691134949774844,1
864691136423140911,864691134949774844,1
864691135462406813,864691134949774844,1
864691136135418507,864691134949774844,1
864691135786423748,864691134949774844,1
864691136205491390,864691134949774844,2
864691135739627156,864691134949774844,1
864691135684236274,864691134949774844,1
864691136092950964,864691134942077795,1
864691135876040078,864691134949087228,2
864691135388984961,864691134948423676,1
864691136091620919,864691134965328671,1
864691135214568504,864691134948224764,1
864691135214568504,864691134966852383,1
864691135214568504,864691134965612319,1
864691135358838360,864691134949774844,1
864691135345909663,864691134949774844,1
864691135654884802,864691134949774844,1
864691136177629702,864691134949221372,1
864691135067740740,864691134964790815,1
864691135578098949,864691134964790815,1
864691135939232821,864691134964790815,2
864691136974080284,864691134964823071,1
864691136228921169,864691134948373756,1
864691135739751793,864691134949221372,3
864691136314021181,864691134949368316,1
864691134940958563,864691134949368316,1
864691135765029942,864691134949368316,1
864691135014276342,864691134965634591,1
864691135866002565,864691134942077795,1
864691135995234986,864691134949774844,1
864691135730146489,864691134949774844,1
864691135293240076,864691134948297980,1
864691136119885080,864691134965403167,1
864691136524065681,864691134964790815,1
864691136119346712,864691134964790815,1
864691135398955809,864691134965184031,1
